"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Buffalo County, NE"	"31019"	12	49383	Unreliable
	"Douglas County, NE"	"31055"	85	554995	0.15315
	"Gage County, NE"	"31067"	10	21799	Unreliable
	"Lancaster County, NE"	"31109"	39	309637	0.12595
	"Madison County, NE"	"31119"	12	35015	Unreliable
	"Sarpy County, NE"	"31153"	24	179023	0.13406
	"Clark County, NV"	"32003"	416	2155664	0.19298
	"Elko County, NV"	"32007"	14	52168	Unreliable
	"Lyon County, NV"	"32019"	13	53179	Unreliable
	"Nye County, NV"	"32023"	14	43423	Unreliable
	"Washoe County, NV"	"32031"	75	453616	0.16534
	"Carson City, NV"	"32510"	10	54742	Unreliable
	"Cheshire County, NH"	"33005"	24	75774	0.31673
	"Grafton County, NH"	"33009"	10	88888	Unreliable
	"Hillsborough County, NH"	"33011"	68	407761	0.16676
	"Merrimack County, NH"	"33013"	16	148582	Unreliable
	"Rockingham County, NH"	"33015"	37	303251	0.12201
	"Strafford County, NH"	"33017"	18	127428	Unreliable
	"Atlantic County, NJ"	"34001"	41	270991	0.15130
	"Bergen County, NJ"	"34003"	153	939151	0.16291
	"Burlington County, NJ"	"34005"	68	449284	0.15135
	"Camden County, NJ"	"34007"	80	510150	0.15682
	"Cape May County, NJ"	"34009"	14	94430	Unreliable
	"Cumberland County, NJ"	"34011"	24	153797	0.15605
	"Essex County, NJ"	"34013"	99	796914	0.12423
	"Gloucester County, NJ"	"34015"	56	292330	0.19156
	"Hudson County, NJ"	"34017"	58	677983	0.08555
	"Hunterdon County, NJ"	"34019"	15	124676	Unreliable
	"Mercer County, NJ"	"34021"	32	371023	0.08625
	"Middlesex County, NJ"	"34023"	101	837073	0.12066
	"Monmouth County, NJ"	"34025"	75	625846	0.11984
	"Morris County, NJ"	"34027"	60	498423	0.12038
	"Ocean County, NJ"	"34029"	107	592497	0.18059
	"Passaic County, NJ"	"34031"	58	507945	0.11419
	"Salem County, NJ"	"34033"	19	63436	Unreliable
	"Somerset County, NJ"	"34035"	49	333751	0.14682
	"Sussex County, NJ"	"34037"	17	142522	Unreliable
	"Union County, NJ"	"34039"	65	555630	0.11698
	"Warren County, NJ"	"34041"	17	106617	Unreliable
	"Bernalillo County, NM"	"35001"	105	676953	0.15511
	"Chaves County, NM"	"35005"	16	65282	Unreliable
	"Dona Ana County, NM"	"35013"	32	214207	0.14939
	"McKinley County, NM"	"35031"	25	74923	0.33368
	"Otero County, NM"	"35035"	14	65410	Unreliable
	"Rio Arriba County, NM"	"35039"	13	40040	Unreliable
	"Sandoval County, NM"	"35043"	30	142025	0.21123
	"Santa Fe County, NM"	"35049"	17	148651	Unreliable
	"Valencia County, NM"	"35061"	12	75626	Unreliable
	"Albany County, NY"	"36001"	62	308846	0.20075
	"Allegany County, NY"	"36003"	13	47077	Unreliable
	"Bronx County, NY"	"36005"	405	1455720	0.27821
	"Broome County, NY"	"36007"	43	195334	0.22014
	"Cattaraugus County, NY"	"36009"	11	77677	Unreliable
	"Cayuga County, NY"	"36011"	28	77861	0.35962
	"Chautauqua County, NY"	"36013"	22	129504	0.16988
	"Chemung County, NY"	"36015"	20	86322	0.23169
	"Chenango County, NY"	"36017"	13	48579	Unreliable
	"Columbia County, NY"	"36021"	21	60989	0.34432
	"Cortland County, NY"	"36023"	25	48070	0.52007
	"Dutchess County, NY"	"36027"	61	294473	0.20715
	"Erie County, NY"	"36029"	206	921046	0.22366
	"Fulton County, NY"	"36035"	16	53828	Unreliable
	"Genesee County, NY"	"36037"	14	58482	Unreliable
	"Greene County, NY"	"36039"	11	47508	Unreliable
	"Herkimer County, NY"	"36043"	15	62613	Unreliable
	"Jefferson County, NY"	"36045"	10	114006	Unreliable
	"Kings County, NY"	"36047"	651	2629150	0.24761
	"Livingston County, NY"	"36051"	17	64257	Unreliable
	"Madison County, NY"	"36053"	13	71329	Unreliable
	"Monroe County, NY"	"36055"	180	747727	0.24073
	"Montgomery County, NY"	"36057"	20	49276	0.40588
	"Nassau County, NY"	"36059"	273	1361500	0.20051
	"New York County, NY"	"36061"	272	1643734	0.16548
	"Niagara County, NY"	"36063"	52	211758	0.24556
	"Oneida County, NY"	"36065"	55	231190	0.23790
	"Onondaga County, NY"	"36067"	119	466194	0.25526
	"Ontario County, NY"	"36069"	18	109828	Unreliable
	"Orange County, NY"	"36071"	80	379210	0.21096
	"Oswego County, NY"	"36075"	23	118987	0.19330
	"Putnam County, NY"	"36079"	23	98900	0.23256
	"Queens County, NY"	"36081"	607	2333054	0.26017
	"Rensselaer County, NY"	"36083"	29	160070	0.18117
	"Richmond County, NY"	"36085"	158	476015	0.33192
	"Rockland County, NY"	"36087"	91	326780	0.27847
	"St. Lawrence County, NY"	"36089"	19	110038	Unreliable
	"Saratoga County, NY"	"36091"	39	227053	0.17177
	"Schenectady County, NY"	"36093"	27	154553	0.17470
	"Steuben County, NY"	"36101"	32	96940	0.33010
	"Suffolk County, NY"	"36103"	296	1492583	0.19831
	"Sullivan County, NY"	"36105"	22	74801	0.29411
	"Tompkins County, NY"	"36109"	11	104871	Unreliable
	"Ulster County, NY"	"36111"	40	179225	0.22318
	"Warren County, NY"	"36113"	16	64567	Unreliable
	"Washington County, NY"	"36115"	14	61800	Unreliable
	"Wayne County, NY"	"36117"	25	90798	0.27534
	"Westchester County, NY"	"36119"	213	974542	0.21856
	"Wyoming County, NY"	"36121"	11	40791	Unreliable
	"Alamance County, NC"	"37001"	34	159688	0.21292
	"Anson County, NC"	"37007"	14	25448	Unreliable
	"Brunswick County, NC"	"37019"	24	126953	0.18905
	"Buncombe County, NC"	"37021"	54	256088	0.21087
	"Burke County, NC"	"37023"	24	88851	0.27012
	"Cabarrus County, NC"	"37025"	34	201590	0.16866
	"Caldwell County, NC"	"37027"	23	81449	0.28239
	"Carteret County, NC"	"37031"	11	68890	Unreliable
	"Caswell County, NC"	"37033"	10	22910	Unreliable
	"Catawba County, NC"	"37035"	38	156459	0.24288
	"Chatham County, NC"	"37037"	10	72243	Unreliable
	"Cleveland County, NC"	"37045"	27	97144	0.27794
	"Columbus County, NC"	"37047"	10	56505	Unreliable
	"Craven County, NC"	"37049"	15	103445	Unreliable
	"Cumberland County, NC"	"37051"	64	327127	0.19564
	"Currituck County, NC"	"37053"	16	25809	Unreliable
	"Dare County, NC"	"37055"	12	35964	Unreliable
	"Davidson County, NC"	"37057"	49	164926	0.29710
	"Davie County, NC"	"37059"	15	42013	Unreliable
	"Durham County, NC"	"37063"	24	306212	0.07838
	"Edgecombe County, NC"	"37065"	12	53318	Unreliable
	"Forsyth County, NC"	"37067"	89	371511	0.23956
	"Gaston County, NC"	"37071"	66	216965	0.30420
	"Guilford County, NC"	"37081"	102	521330	0.19565
	"Halifax County, NC"	"37083"	13	51766	Unreliable
	"Harnett County, NC"	"37085"	15	130881	Unreliable
	"Haywood County, NC"	"37087"	23	60682	0.37903
	"Henderson County, NC"	"37089"	34	114209	0.29770
	"Iredell County, NC"	"37097"	46	172916	0.26603
	"Johnston County, NC"	"37101"	30	191450	0.15670
	"Lenoir County, NC"	"37107"	14	57307	Unreliable
	"Lincoln County, NC"	"37109"	19	81168	Unreliable
	"McDowell County, NC"	"37111"	10	45075	Unreliable
	"Mecklenburg County, NC"	"37119"	110	1054835	0.10428
	"Moore County, NC"	"37125"	15	95776	Unreliable
	"Nash County, NC"	"37127"	24	94005	0.25531
	"New Hanover County, NC"	"37129"	30	223483	0.13424
	"Onslow County, NC"	"37133"	22	187136	0.11756
	"Orange County, NC"	"37135"	12	141796	Unreliable
	"Pasquotank County, NC"	"37139"	10	39864	Unreliable
	"Pitt County, NC"	"37147"	10	177220	Unreliable
	"Randolph County, NC"	"37151"	26	143416	0.18129
	"Richmond County, NC"	"37153"	10	44939	Unreliable
	"Robeson County, NC"	"37155"	32	133235	0.24018
	"Rockingham County, NC"	"37157"	30	91393	0.32825
	"Rowan County, NC"	"37159"	62	139933	0.44307
	"Sampson County, NC"	"37163"	17	63124	Unreliable
	"Stanly County, NC"	"37167"	17	60791	Unreliable
	"Stokes County, NC"	"37169"	16	46097	Unreliable
	"Surry County, NC"	"37171"	28	72113	0.38828
	"Transylvania County, NC"	"37175"	12	33482	Unreliable
	"Union County, NC"	"37179"	37	226606	0.16328
	"Vance County, NC"	"37181"	20	44244	0.45204
	"Wake County, NC"	"37183"	76	1046791	0.07260
	"Wayne County, NC"	"37191"	24	124150	0.19331
	"Wilkes County, NC"	"37193"	34	68740	0.49462
	"Wilson County, NC"	"37195"	12	81661	Unreliable
	"Yadkin County, NC"	"37197"	23	37532	0.61281
	"Cass County, ND"	"38017"	21	175249	0.11983
	"Morton County, ND"	"38059"	11	30809	Unreliable
	"Ward County, ND"	"38101"	10	70210	Unreliable
	"Williams County, ND"	"38105"	16	34337	Unreliable
	"Adams County, OH"	"39001"	12	27907	Unreliable
	"Allen County, OH"	"39003"	51	103742	0.49160
	"Ashtabula County, OH"	"39007"	34	98231	0.34612
	"Athens County, OH"	"39009"	13	66186	Unreliable
	"Auglaize County, OH"	"39011"	10	45894	Unreliable
	"Belmont County, OH"	"39013"	21	68673	0.30580
	"Butler County, OH"	"39017"	68	377537	0.18011
	"Clark County, OH"	"39023"	37	134786	0.27451
	"Clermont County, OH"	"39025"	46	203022	0.22658
	"Columbiana County, OH"	"39029"	31	103685	0.29898
	"Crawford County, OH"	"39033"	14	42083	Unreliable
	"Cuyahoga County, OH"	"39035"	187	1249352	0.14968
	"Darke County, OH"	"39037"	21	51778	0.40558
	"Delaware County, OH"	"39041"	20	196463	0.10180
	"Erie County, OH"	"39043"	14	75107	Unreliable
	"Fairfield County, OH"	"39045"	18	152597	Unreliable
	"Franklin County, OH"	"39049"	201	1264518	0.15895
	"Geauga County, OH"	"39055"	18	94060	Unreliable
	"Greene County, OH"	"39057"	27	164765	0.16387
	"Guernsey County, OH"	"39059"	12	39063	Unreliable
	"Hamilton County, OH"	"39061"	140	809099	0.17303
	"Hancock County, OH"	"39063"	11	75872	Unreliable
	"Highland County, OH"	"39071"	12	43029	Unreliable
	"Huron County, OH"	"39077"	12	58439	Unreliable
	"Jackson County, OH"	"39079"	10	32505	Unreliable
	"Jefferson County, OH"	"39081"	26	66704	0.38978
	"Knox County, OH"	"39083"	21	60814	0.34532
	"Lake County, OH"	"39085"	42	228614	0.18372
	"Lawrence County, OH"	"39087"	10	60872	Unreliable
	"Licking County, OH"	"39089"	25	172198	0.14518
	"Lorain County, OH"	"39093"	64	306365	0.20890
	"Lucas County, OH"	"39095"	64	432488	0.14798
	"Mahoning County, OH"	"39099"	53	230008	0.23043
	"Marion County, OH"	"39101"	15	65096	Unreliable
	"Medina County, OH"	"39103"	14	177221	Unreliable
	"Miami County, OH"	"39109"	33	104679	0.31525
	"Montgomery County, OH"	"39113"	95	531239	0.17883
	"Muskingum County, OH"	"39119"	24	86068	0.27885
	"Pickaway County, OH"	"39129"	11	57565	Unreliable
	"Pike County, OH"	"39131"	10	28160	Unreliable
	"Portage County, OH"	"39133"	34	161921	0.20998
	"Putnam County, OH"	"39137"	12	34056	Unreliable
	"Richland County, OH"	"39139"	20	121107	0.16514
	"Ross County, OH"	"39141"	18	77000	Unreliable
	"Scioto County, OH"	"39145"	16	76088	Unreliable
	"Stark County, OH"	"39151"	77	373612	0.20610
	"Summit County, OH"	"39153"	84	540300	0.15547
	"Trumbull County, OH"	"39155"	70	201825	0.34684
	"Tuscarawas County, OH"	"39157"	22	92420	0.23804
	"Van Wert County, OH"	"39161"	21	28362	0.74043
	"Warren County, OH"	"39165"	22	227063	0.09689
	"Washington County, OH"	"39167"	14	60610	Unreliable
	"Wayne County, OH"	"39169"	14	116470	Unreliable
	"Wood County, OH"	"39173"	17	130219	Unreliable
	"Canadian County, OK"	"40017"	11	136532	Unreliable
	"Cleveland County, OK"	"40027"	27	278655	0.09689
	"Comanche County, OK"	"40031"	20	122136	0.16375
	"Creek County, OK"	"40037"	17	71312	Unreliable
	"Delaware County, OK"	"40041"	11	41598	Unreliable
	"Garfield County, OK"	"40047"	12	62603	Unreliable
	"Jackson County, OK"	"40065"	11	25497	Unreliable
	"Muskogee County, OK"	"40101"	26	69477	0.37422
	"Oklahoma County, OK"	"40109"	86	782970	0.10984
	"Okmulgee County, OK"	"40111"	16	39213	Unreliable
	"Pittsburg County, OK"	"40121"	11	44173	Unreliable
	"Rogers County, OK"	"40131"	10	91766	Unreliable
	"Tulsa County, OK"	"40143"	86	642940	0.13376
	"Washington County, OK"	"40147"	11	52087	Unreliable
	"Clackamas County, OR"	"41005"	40	408062	0.09802
	"Coos County, OR"	"41011"	16	63761	Unreliable
	"Deschutes County, OR"	"41017"	21	181307	0.11583
	"Douglas County, OR"	"41019"	21	108457	0.19363
	"Jackson County, OR"	"41029"	28	216527	0.12931
	"Josephine County, OR"	"41033"	17	85904	Unreliable
	"Lane County, OR"	"41039"	48	369519	0.12990
	"Linn County, OR"	"41043"	14	122849	Unreliable
	"Marion County, OR"	"41047"	39	336316	0.11596
	"Multnomah County, OR"	"41051"	74	799766	0.09253
	"Polk County, OR"	"41053"	11	81823	Unreliable
	"Washington County, OR"	"41067"	42	582779	0.07207
	"Yamhill County, OR"	"41071"	14	105035	Unreliable
	"Adams County, PA"	"42001"	19	102180	Unreliable
	"Allegheny County, PA"	"42003"	253	1225365	0.20647
	"Armstrong County, PA"	"42005"	20	66486	0.30082
	"Beaver County, PA"	"42007"	52	167429	0.31058
	"Bedford County, PA"	"42009"	15	48325	Unreliable
	"Berks County, PA"	"42011"	84	414812	0.20250
	"Blair County, PA"	"42013"	27	124650	0.21661
	"Bradford County, PA"	"42015"	10	60770	Unreliable
	"Bucks County, PA"	"42017"	108	626399	0.17241
	"Butler County, PA"	"42019"	40	186847	0.21408
	"Cambria County, PA"	"42021"	44	134732	0.32657
	"Carbon County, PA"	"42025"	13	63594	Unreliable
	"Centre County, PA"	"42027"	26	161464	0.16103
	"Chester County, PA"	"42029"	58	516312	0.11234
	"Clearfield County, PA"	"42033"	22	80596	0.27297
	"Columbia County, PA"	"42037"	14	66420	Unreliable
	"Crawford County, PA"	"42039"	18	86257	Unreliable
	"Cumberland County, PA"	"42041"	51	248506	0.20523
	"Dauphin County, PA"	"42043"	55	273707	0.20094
	"Delaware County, PA"	"42045"	126	563402	0.22364
	"Elk County, PA"	"42047"	14	30480	Unreliable
	"Erie County, PA"	"42049"	55	276207	0.19913
	"Fayette County, PA"	"42051"	34	132733	0.25615
	"Franklin County, PA"	"42055"	39	153851	0.25349
	"Greene County, PA"	"42059"	12	37197	Unreliable
	"Indiana County, PA"	"42063"	15	86364	Unreliable
	"Lackawanna County, PA"	"42069"	47	211321	0.22241
	"Lancaster County, PA"	"42071"	58	538500	0.10771
	"Lawrence County, PA"	"42073"	24	87294	0.27493
	"Lebanon County, PA"	"42075"	34	138863	0.24485
	"Lehigh County, PA"	"42077"	52	363147	0.14319
	"Luzerne County, PA"	"42079"	57	316383	0.18016
	"Lycoming County, PA"	"42081"	20	115248	0.17354
	"Mc Kean County, PA"	"42083"	13	41883	Unreliable
	"Mercer County, PA"	"42085"	33	112913	0.29226
	"Mifflin County, PA"	"42087"	12	46342	Unreliable
	"Monroe County, PA"	"42089"	21	166098	0.12643
	"Montgomery County, PA"	"42091"	165	821725	0.20080
	"Northampton County, PA"	"42095"	49	302294	0.16209
	"Northumberland County, PA"	"42097"	27	92541	0.29176
	"Perry County, PA"	"42099"	14	45820	Unreliable
	"Philadelphia County, PA"	"42101"	250	1567872	0.15945
	"Schuylkill County, PA"	"42107"	45	143573	0.31343
	"Somerset County, PA"	"42111"	23	75061	0.30642
	"Washington County, PA"	"42125"	42	207981	0.20194
	"Westmoreland County, PA"	"42129"	84	355458	0.23631
	"York County, PA"	"42133"	83	443744	0.18704
	"Bristol County, RI"	"44001"	12	49067	Unreliable
	"Kent County, RI"	"44003"	30	164614	0.18224
	"Newport County, RI"	"44005"	24	82784	0.28991
	"Providence County, RI"	"44007"	81	633673	0.12783
	"Washington County, RI"	"44009"	18	126288	Unreliable
	"Aiken County, SC"	"45003"	23	167458	0.13735
	"Anderson County, SC"	"45007"	25	196569	0.12718
	"Beaufort County, SC"	"45013"	20	183149	0.10920
	"Berkeley County, SC"	"45015"	25	210898	0.11854
	"Charleston County, SC"	"45019"	31	396484	0.07819
	"Cherokee County, SC"	"45021"	47	56646	0.82971
	"Chester County, SC"	"45023"	10	32181	Unreliable
	"Chesterfield County, SC"	"45025"	13	46013	Unreliable
	"Darlington County, SC"	"45031"	18	67234	Unreliable
	"Dorchester County, SC"	"45035"	20	153773	0.13006
	"Florence County, SC"	"45041"	17	138742	Unreliable
	"Greenville County, SC"	"45045"	50	498766	0.10025
	"Greenwood County, SC"	"45047"	14	70133	Unreliable
	"Horry County, SC"	"45051"	44	322342	0.13650
	"Lancaster County, SC"	"45057"	13	89594	Unreliable
	"Laurens County, SC"	"45059"	12	66777	Unreliable
	"Lexington County, SC"	"45063"	37	286196	0.12928
	"Oconee County, SC"	"45073"	12	76355	Unreliable
	"Orangeburg County, SC"	"45075"	15	87903	Unreliable
	"Pickens County, SC"	"45077"	17	122863	Unreliable
	"Richland County, SC"	"45079"	36	409549	0.08790
	"Spartanburg County, SC"	"45083"	54	301463	0.17913
	"Sumter County, SC"	"45085"	14	107396	Unreliable
	"York County, SC"	"45091"	26	258526	0.10057
	"Beadle County, SD"	"46005"	13	18101	Unreliable
	"Brown County, SD"	"46013"	11	39128	Unreliable
	"Minnehaha County, SD"	"46099"	25	187318	0.13346
	"Pennington County, SD"	"46103"	14	109372	Unreliable
	"Anderson County, TN"	"47001"	17	75936	Unreliable
	"Bedford County, TN"	"47003"	14	47484	Unreliable
	"Benton County, TN"	"47005"	11	16014	Unreliable
	"Blount County, TN"	"47009"	41	128670	0.31864
	"Bradley County, TN"	"47011"	19	104490	Unreliable
	"Campbell County, TN"	"47013"	19	39714	Unreliable
	"Carroll County, TN"	"47017"	11	28092	Unreliable
	"Carter County, TN"	"47019"	36	56502	0.63715
	"Chester County, TN"	"47023"	10	17453	Unreliable
	"Claiborne County, TN"	"47025"	25	31757	0.78723
	"Cocke County, TN"	"47029"	11	35219	Unreliable
	"Coffee County, TN"	"47031"	11	54682	Unreliable
	"Cumberland County, TN"	"47035"	12	58655	Unreliable
	"Davidson County, TN"	"47037"	91	684410	0.13296
	"Dickson County, TN"	"47043"	15	52170	Unreliable
	"Fayette County, TN"	"47047"	16	39590	Unreliable
	"Franklin County, TN"	"47051"	12	41700	Unreliable
	"Gibson County, TN"	"47053"	16	49401	Unreliable
	"Greene County, TN"	"47059"	44	68615	0.64126
	"Hamblen County, TN"	"47063"	17	63785	Unreliable
	"Hamilton County, TN"	"47065"	57	357738	0.15933
	"Hardin County, TN"	"47071"	13	25679	Unreliable
	"Hawkins County, TN"	"47073"	17	56563	Unreliable
	"Johnson County, TN"	"47091"	10	17754	Unreliable
	"Knox County, TN"	"47093"	102	456132	0.22362
	"Lawrence County, TN"	"47099"	20	43081	0.46424
	"Loudon County, TN"	"47105"	14	51454	Unreliable
	"McMinn County, TN"	"47107"	14	52850	Unreliable
	"Madison County, TN"	"47113"	22	97663	0.22526
	"Marshall County, TN"	"47117"	16	31915	Unreliable
	"Maury County, TN"	"47119"	46	89981	0.51122
	"Monroe County, TN"	"47123"	10	45970	Unreliable
	"Montgomery County, TN"	"47125"	13	195734	Unreliable
	"Putnam County, TN"	"47141"	31	75931	0.40827
	"Rhea County, TN"	"47143"	10	32442	Unreliable
	"Roane County, TN"	"47145"	12	52874	Unreliable
	"Robertson County, TN"	"47147"	24	69165	0.34700
	"Rutherford County, TN"	"47149"	36	308251	0.11679
	"Scott County, TN"	"47151"	10	21947	Unreliable
	"Sevier County, TN"	"47155"	29	96673	0.29998
	"Shelby County, TN"	"47157"	172	934603	0.18404
	"Sullivan County, TN"	"47163"	56	156667	0.35745
	"Sumner County, TN"	"47165"	26	180063	0.14439
	"Tipton County, TN"	"47167"	10	61303	Unreliable
	"Unicoi County, TN"	"47171"	16	17719	Unreliable
	"Washington County, TN"	"47179"	46	127440	0.36095
	"Williamson County, TN"	"47187"	19	219107	Unreliable
	"Wilson County, TN"	"47189"	23	132781	0.17322
	"Anderson County, TX"	"48001"	11	57734	Unreliable
	"Angelina County, TX"	"48005"	13	87791	Unreliable
	"Bastrop County, TX"	"48021"	12	82733	Unreliable
	"Bell County, TX"	"48027"	36	340411	0.10575
	"Bexar County, TX"	"48029"	147	1928680	0.07622
	"Bowie County, TX"	"48037"	12	93860	Unreliable
	"Brazoria County, TX"	"48039"	29	354195	0.08188
	"Brown County, TX"	"48049"	10	38271	Unreliable
	"Cameron County, TX"	"48061"	39	422135	0.09239
	"Collin County, TX"	"48085"	64	939585	0.06812
	"Comal County, TX"	"48091"	18	134788	Unreliable
	"Dallas County, TX"	"48113"	240	2574984	0.09320
	"Denton County, TX"	"48121"	76	806180	0.09427
	"Ector County, TX"	"48135"	16	157462	Unreliable
	"Ellis County, TX"	"48139"	13	168499	Unreliable
	"El Paso County, TX"	"48141"	67	837918	0.07996
	"Fort Bend County, TX"	"48157"	71	741237	0.09579
	"Galveston County, TX"	"48167"	45	329431	0.13660
	"Grayson County, TX"	"48181"	18	128235	Unreliable
	"Gregg County, TX"	"48183"	14	123745	Unreliable
	"Guadalupe County, TX"	"48187"	17	155265	Unreliable
	"Harris County, TX"	"48201"	439	4589928	0.09564
	"Harrison County, TX"	"48203"	13	66534	Unreliable
	"Hays County, TX"	"48209"	12	204470	Unreliable
	"Henderson County, TX"	"48213"	14	79901	Unreliable
	"Hidalgo County, TX"	"48215"	78	849843	0.09178
	"Hunt County, TX"	"48231"	15	92073	Unreliable
	"Jefferson County, TX"	"48245"	25	254679	0.09816
	"Johnson County, TX"	"48251"	20	163274	0.12249
	"Kaufman County, TX"	"48257"	12	118350	Unreliable
	"Kerr County, TX"	"48265"	19	51504	Unreliable
	"Liberty County, TX"	"48291"	14	81704	Unreliable
	"Lubbock County, TX"	"48303"	27	303137	0.08907
	"McLennan County, TX"	"48309"	21	247934	0.08470
	"Midland County, TX"	"48329"	39	162565	0.23990
	"Montgomery County, TX"	"48339"	52	556203	0.09349
	"Nueces County, TX"	"48355"	44	361350	0.12177
	"Palo Pinto County, TX"	"48363"	12	28053	Unreliable
	"Parker County, TX"	"48367"	21	129441	0.16224
	"Potter County, TX"	"48375"	16	120832	Unreliable
	"Randall County, TX"	"48381"	14	132501	Unreliable
	"Rockwall County, TX"	"48397"	14	93978	Unreliable
	"San Patricio County, TX"	"48409"	11	67655	Unreliable
	"Smith County, TX"	"48423"	35	225290	0.15536
	"Starr County, TX"	"48427"	18	64122	Unreliable
	"Tarrant County, TX"	"48439"	186	2016872	0.09222
	"Taylor County, TX"	"48441"	19	136535	Unreliable
	"Tom Green County, TX"	"48451"	10	118386	Unreliable
	"Travis County, TX"	"48453"	71	1199323	0.05920
	"Van Zandt County, TX"	"48467"	20	54355	0.36795
	"Victoria County, TX"	"48469"	10	92467	Unreliable
	"Washington County, TX"	"48477"	13	35056	Unreliable
	"Webb County, TX"	"48479"	14	271193	Unreliable
	"Wharton County, TX"	"48481"	13	41735	Unreliable
	"Wichita County, TX"	"48485"	13	131838	Unreliable
	"Williamson County, TX"	"48491"	29	528718	0.05485
	"Wise County, TX"	"48497"	13	64455	Unreliable
	"Wood County, TX"	"48499"	11	44227	Unreliable
	"Cache County, UT"	"49005"	11	122753	Unreliable
	"Davis County, UT"	"49011"	38	342281	0.11102
	"Salt Lake County, UT"	"49035"	120	1121354	0.10701
	"Tooele County, UT"	"49045"	10	64833	Unreliable
	"Utah County, UT"	"49049"	52	592299	0.08779
	"Washington County, UT"	"49053"	37	160245	0.23090
	"Weber County, UT"	"49057"	42	247560	0.16966
	"Chittenden County, VT"	"50007"	11	161531	Unreliable
	"Albemarle County, VA"	"51003"	21	106878	0.19649
	"Arlington County, VA"	"51013"	25	230050	0.10867
	"Augusta County, VA"	"51015"	18	74997	Unreliable
	"Bedford County, VA"	"51019"	16	77960	Unreliable
	"Chesterfield County, VA"	"51041"	38	339009	0.11209
	"Fairfax County, VA"	"51059"	114	1138652	0.10012
	"Fauquier County, VA"	"51061"	12	69069	Unreliable
	"Frederick County, VA"	"51069"	10	84421	Unreliable
	"Henrico County, VA"	"51087"	53	326501	0.16233
	"Henry County, VA"	"51089"	14	51445	Unreliable
	"Loudoun County, VA"	"51107"	19	385945	Unreliable
	"Montgomery County, VA"	"51121"	10	98602	Unreliable
	"Patrick County, VA"	"51141"	11	17923	Unreliable
	"Pittsylvania County, VA"	"51143"	11	61687	Unreliable
	"Prince William County, VA"	"51153"	38	455210	0.08348
	"Roanoke County, VA"	"51161"	11	94031	Unreliable
	"Russell County, VA"	"51167"	14	27370	Unreliable
	"Smyth County, VA"	"51173"	11	31062	Unreliable
	"Spotsylvania County, VA"	"51177"	16	132010	Unreliable
	"Stafford County, VA"	"51179"	17	144361	Unreliable
	"Tazewell County, VA"	"51185"	13	42150	Unreliable
	"Washington County, VA"	"51191"	15	54214	Unreliable
	"Wythe County, VA"	"51197"	11	29016	Unreliable
	"Alexandria city, VA"	"51510"	12	155810	Unreliable
	"Bristol city, VA"	"51520"	15	16960	Unreliable
	"Chesapeake city, VA"	"51550"	26	237940	0.10927
	"Danville city, VA"	"51590"	11	41898	Unreliable
	"Hampton city, VA"	"51650"	12	135410	Unreliable
	"Manassas city, VA"	"51683"	10	41483	Unreliable
	"Martinsville city, VA"	"51690"	13	13445	Unreliable
	"Newport News city, VA"	"51700"	15	181825	Unreliable
	"Norfolk city, VA"	"51710"	32	245115	0.13055
	"Portsmouth city, VA"	"51740"	18	95252	Unreliable
	"Richmond city, VA"	"51760"	22	223170	0.09858
	"Roanoke city, VA"	"51770"	35	99660	0.35119
	"Salem city, VA"	"51775"	12	25549	Unreliable
	"Virginia Beach city, VA"	"51810"	40	452602	0.08838
	"Benton County, WA"	"53005"	14	193686	Unreliable
	"Clallam County, WA"	"53009"	11	74570	Unreliable
	"Clark County, WA"	"53011"	44	467018	0.09421
	"Cowlitz County, WA"	"53015"	18	105160	Unreliable
	"Grays Harbor County, WA"	"53027"	14	71628	Unreliable
	"King County, WA"	"53033"	194	2149970	0.09023
	"Kitsap County, WA"	"53035"	31	264811	0.11706
	"Lewis County, WA"	"53041"	14	77066	Unreliable
	"Mason County, WA"	"53045"	10	62198	Unreliable
	"Pacific County, WA"	"53049"	10	21249	Unreliable
	"Pierce County, WA"	"53053"	115	861312	0.13352
	"Skagit County, WA"	"53057"	22	123681	0.17788
	"Snohomish County, WA"	"53061"	83	787620	0.10538
	"Spokane County, WA"	"53063"	58	499072	0.11622
	"Thurston County, WA"	"53067"	33	275222	0.11990
	"Whatcom County, WA"	"53073"	26	216800	0.11993
	"Yakima County, WA"	"53077"	31	249636	0.12418
	"Berkeley County, WV"	"54003"	12	113525	Unreliable
	"Brooke County, WV"	"54009"	17	22977	Unreliable
	"Cabell County, WV"	"54011"	22	95987	0.22920
	"Hancock County, WV"	"54029"	20	29590	0.67590
	"Harrison County, WV"	"54033"	13	68400	Unreliable
	"Jackson County, WV"	"54035"	12	29152	Unreliable
	"Jefferson County, WV"	"54037"	10	56368	Unreliable
	"Kanawha County, WV"	"54039"	38	186241	0.20404
	"Logan County, WV"	"54045"	16	33700	Unreliable
	"Marshall County, WV"	"54051"	14	31793	Unreliable
	"Mercer County, WV"	"54055"	14	60468	Unreliable
	"Mineral County, WV"	"54057"	10	27411	Unreliable
	"Mingo County, WV"	"54059"	12	24647	Unreliable
	"Monongalia County, WV"	"54061"	14	104622	Unreliable
	"Ohio County, WV"	"54069"	15	42516	Unreliable
	"Putnam County, WV"	"54079"	11	56941	Unreliable
