"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Honolulu County, HI"	"15003"	170	992605	0.17127
	"Maui County, HI"	"15009"	11	165386	Unreliable
	"Ada County, ID"	"16001"	40	444028	0.09008
	"Bonneville County, ID"	"16019"	24	112232	0.21384
	"Canyon County, ID"	"16027"	20	211698	0.09447
	"Kootenai County, ID"	"16055"	11	154311	Unreliable
	"Twin Falls County, ID"	"16083"	18	83514	Unreliable
	"Adams County, IL"	"17001"	16	66578	Unreliable
	"Boone County, IL"	"17007"	16	53503	Unreliable
	"Bureau County, IL"	"17011"	18	33359	Unreliable
	"Champaign County, IL"	"17019"	21	208419	0.10076
	"Clark County, IL"	"17023"	10	15938	Unreliable
	"Clay County, IL"	"17025"	12	13300	Unreliable
	"Coles County, IL"	"17029"	11	52343	Unreliable
	"Cook County, IL"	"17031"	954	5203499	0.18334
	"DeKalb County, IL"	"17037"	16	104528	Unreliable
	"DuPage County, IL"	"17043"	126	929368	0.13558
	"Edgar County, IL"	"17045"	13	17566	Unreliable
	"Franklin County, IL"	"17055"	21	39156	0.53632
	"Henry County, IL"	"17073"	14	49280	Unreliable
	"Jackson County, IL"	"17077"	19	58870	Unreliable
	"Jefferson County, IL"	"17081"	12	38460	Unreliable
	"Kane County, IL"	"17089"	76	531715	0.14293
	"Kankakee County, IL"	"17091"	23	110008	0.20908
	"Lake County, IL"	"17097"	127	703047	0.18064
	"LaSalle County, IL"	"17099"	26	110642	0.23499
	"Logan County, IL"	"17107"	11	29527	Unreliable
	"McDonough County, IL"	"17109"	11	30996	Unreliable
	"McHenry County, IL"	"17111"	39	307004	0.12703
	"McLean County, IL"	"17113"	17	172418	Unreliable
	"Macon County, IL"	"17115"	28	106550	0.26279
	"Madison County, IL"	"17119"	77	265759	0.28974
	"Marion County, IL"	"17121"	14	38140	Unreliable
	"Montgomery County, IL"	"17135"	13	28952	Unreliable
	"Peoria County, IL"	"17143"	28	185006	0.15135
	"Perry County, IL"	"17145"	16	21357	Unreliable
	"Randolph County, IL"	"17157"	10	32621	Unreliable
	"Rock Island County, IL"	"17161"	44	144784	0.30390
	"St. Clair County, IL"	"17163"	69	262759	0.26260
	"Saline County, IL"	"17165"	14	24307	Unreliable
	"Sangamon County, IL"	"17167"	32	197499	0.16203
	"Stephenson County, IL"	"17177"	11	45624	Unreliable
	"Vermilion County, IL"	"17183"	30	78111	0.38407
	"Wayne County, IL"	"17191"	10	16396	Unreliable
	"Whiteside County, IL"	"17195"	14	56536	Unreliable
	"Will County, IL"	"17197"	118	689529	0.17113
	"Williamson County, IL"	"17199"	26	67560	0.38484
	"Winnebago County, IL"	"17201"	89	285873	0.31133
	"Allen County, IN"	"18003"	80	370404	0.21598
	"Bartholomew County, IN"	"18005"	27	81402	0.33169
	"Boone County, IN"	"18011"	10	64653	Unreliable
	"Clark County, IN"	"18019"	30	116031	0.25855
	"Daviess County, IN"	"18027"	16	32969	Unreliable
	"Delaware County, IN"	"18035"	31	115603	0.26816
	"Dubois County, IN"	"18037"	11	42552	Unreliable
	"Elkhart County, IN"	"18039"	37	203781	0.18157
	"Fayette County, IN"	"18041"	10	23331	Unreliable
	"Floyd County, IN"	"18043"	13	76990	Unreliable
	"Grant County, IN"	"18053"	13	66937	Unreliable
	"Hamilton County, IN"	"18057"	37	316373	0.11695
	"Hancock County, IN"	"18059"	19	73717	Unreliable
	"Harrison County, IN"	"18061"	12	39826	Unreliable
	"Hendricks County, IN"	"18063"	20	160610	0.12453
	"Henry County, IN"	"18065"	14	48521	Unreliable
	"Howard County, IN"	"18067"	17	82568	Unreliable
	"Huntington County, IN"	"18069"	14	36400	Unreliable
	"Johnson County, IN"	"18081"	21	151982	0.13817
	"Kosciusko County, IN"	"18085"	10	79092	Unreliable
	"Lake County, IN"	"18089"	122	485846	0.25111
	"La Porte County, IN"	"18091"	26	110015	0.23633
	"Lawrence County, IN"	"18093"	10	45518	Unreliable
	"Madison County, IN"	"18095"	26	129296	0.20109
	"Marion County, IN"	"18097"	205	941229	0.21780
	"Marshall County, IN"	"18099"	12	46556	Unreliable
	"Monroe County, IN"	"18105"	24	145496	0.16495
	"Noble County, IN"	"18113"	14	47638	Unreliable
	"Porter County, IN"	"18127"	28	167791	0.16687
	"Putnam County, IN"	"18133"	13	37436	Unreliable
	"St. Joseph County, IN"	"18141"	49	269141	0.18206
	"Steuben County, IN"	"18151"	11	34116	Unreliable
	"Tippecanoe County, IN"	"18157"	26	188059	0.13825
	"Vanderburgh County, IN"	"18163"	47	181721	0.25864
	"Vigo County, IN"	"18167"	41	107931	0.37987
	"Wayne County, IN"	"18177"	14	66568	Unreliable
	"Whitley County, IN"	"18183"	10	33449	Unreliable
	"Black Hawk County, IA"	"19013"	21	132904	0.15801
	"Linn County, IA"	"19113"	21	221661	0.09474
	"Polk County, IA"	"19153"	41	474045	0.08649
	"Pottawattamie County, IA"	"19155"	12	93582	Unreliable
	"Scott County, IA"	"19163"	32	172474	0.18554
	"Woodbury County, IA"	"19193"	15	102779	Unreliable
	"Butler County, KS"	"20015"	13	67025	Unreliable
	"Cowley County, KS"	"20035"	12	35753	Unreliable
	"Douglas County, KS"	"20045"	12	119440	Unreliable
	"Johnson County, KS"	"20091"	76	584451	0.13004
	"Labette County, KS"	"20099"	13	20444	Unreliable
	"Reno County, KS"	"20155"	18	63220	Unreliable
	"Saline County, KS"	"20169"	10	55142	Unreliable
	"Sedgwick County, KS"	"20173"	87	511995	0.16992
	"Shawnee County, KS"	"20177"	28	178146	0.15717
	"Wyandotte County, KS"	"20209"	34	163831	0.20753
	"Barren County, KY"	"21009"	10	43993	Unreliable
	"Boone County, KY"	"21015"	10	128536	Unreliable
	"Boyd County, KY"	"21019"	14	48132	Unreliable
	"Breckinridge County, KY"	"21027"	12	19961	Unreliable
	"Christian County, KY"	"21047"	14	72351	Unreliable
	"Clark County, KY"	"21049"	12	35819	Unreliable
	"Daviess County, KY"	"21059"	27	99674	0.27088
	"Fayette County, KY"	"21067"	39	318449	0.12247
	"Floyd County, KY"	"21071"	12	37110	Unreliable
	"Franklin County, KY"	"21073"	12	50560	Unreliable
	"Graves County, KY"	"21083"	10	37182	Unreliable
	"Greenup County, KY"	"21089"	12	35893	Unreliable
	"Hardin County, KY"	"21093"	13	107316	Unreliable
	"Henderson County, KY"	"21101"	10	46253	Unreliable
	"Hopkins County, KY"	"21107"	14	45904	Unreliable
	"Jackson County, KY"	"21109"	10	13368	Unreliable
	"Jefferson County, KY"	"21111"	209	765352	0.27308
	"Jessamine County, KY"	"21113"	11	52357	Unreliable
	"Kenton County, KY"	"21117"	18	164945	Unreliable
	"Knox County, KY"	"21121"	12	31687	Unreliable
	"Laurel County, KY"	"21125"	19	60250	Unreliable
	"Lawrence County, KY"	"21127"	14	15863	Unreliable
	"McCracken County, KY"	"21145"	31	65162	0.47574
	"Madison County, KY"	"21151"	20	89547	0.22335
	"Marshall County, KY"	"21157"	14	31365	Unreliable
	"Meade County, KY"	"21163"	10	28126	Unreliable
	"Muhlenberg County, KY"	"21177"	14	31028	Unreliable
	"Oldham County, KY"	"21185"	10	65560	Unreliable
	"Perry County, KY"	"21193"	13	27343	Unreliable
	"Pike County, KY"	"21195"	24	60555	0.39633
	"Pulaski County, KY"	"21199"	23	63956	0.35962
	"Warren County, KY"	"21227"	20	125532	0.15932
	"Acadia Parish, LA"	"22001"	14	62645	Unreliable
	"Ascension Parish, LA"	"22005"	22	121587	0.18094
	"Beauregard Parish, LA"	"22011"	17	36927	Unreliable
	"Bossier Parish, LA"	"22015"	25	126057	0.19832
	"Caddo Parish, LA"	"22017"	47	248851	0.18887
	"Calcasieu Parish, LA"	"22019"	20	200601	0.09970
	"East Baton Rouge Parish, LA"	"22033"	131	447037	0.29304
	"East Feliciana Parish, LA"	"22037"	10	19683	Unreliable
	"Evangeline Parish, LA"	"22039"	13	33709	Unreliable
	"Iberia Parish, LA"	"22045"	20	73273	0.27295
	"Iberville Parish, LA"	"22047"	14	32920	Unreliable
	"Jefferson Parish, LA"	"22051"	118	436523	0.27032
	"Lafayette Parish, LA"	"22055"	26	241398	0.10771
	"Lafourche Parish, LA"	"22057"	21	98305	0.21362
	"Livingston Parish, LA"	"22063"	20	140138	0.14272
	"Morehouse Parish, LA"	"22067"	15	26071	Unreliable
	"Orleans Parish, LA"	"22071"	111	391495	0.28353
	"Ouachita Parish, LA"	"22073"	29	156983	0.18473
	"Rapides Parish, LA"	"22079"	39	132424	0.29451
	"St. Charles Parish, LA"	"22089"	13	52923	Unreliable
	"St. John the Baptist Parish, LA"	"22095"	12	43631	Unreliable
	"St. Landry Parish, LA"	"22097"	30	83883	0.35764
	"St. Mary Parish, LA"	"22101"	17	52093	Unreliable
	"St. Tammany Parish, LA"	"22103"	73	253602	0.28785
	"Tangipahoa Parish, LA"	"22105"	31	130710	0.23717
	"Terrebonne Parish, LA"	"22109"	21	113220	0.18548
	"Vermilion Parish, LA"	"22113"	15	60205	Unreliable
	"Washington Parish, LA"	"22117"	30	46310	0.64781
	"Androscoggin County, ME"	"23001"	11	107319	Unreliable
	"Aroostook County, ME"	"23003"	17	67959	Unreliable
	"Cumberland County, ME"	"23005"	60	292041	0.20545
	"Hancock County, ME"	"23009"	10	54419	Unreliable
	"Kennebec County, ME"	"23011"	17	120569	Unreliable
	"Oxford County, ME"	"23017"	11	57217	Unreliable
	"Penobscot County, ME"	"23019"	36	151806	0.23714
	"Somerset County, ME"	"23025"	10	50915	Unreliable
	"York County, ME"	"23031"	37	202343	0.18286
	"Allegany County, MD"	"24001"	18	72130	Unreliable
	"Anne Arundel County, MD"	"24003"	60	568346	0.10557
	"Baltimore County, MD"	"24005"	127	831026	0.15282
	"Calvert County, MD"	"24009"	10	91251	Unreliable
	"Carroll County, MD"	"24013"	23	167656	0.13719
	"Cecil County, MD"	"24015"	17	102603	Unreliable
	"Charles County, MD"	"24017"	14	157705	Unreliable
	"Frederick County, MD"	"24021"	38	247591	0.15348
	"Harford County, MD"	"24025"	39	251032	0.15536
	"Howard County, MD"	"24027"	30	317233	0.09457
	"Montgomery County, MD"	"24031"	97	1043863	0.09292
	"Prince George's County, MD"	"24033"	118	908049	0.12995
	"St. Mary's County, MD"	"24037"	10	112587	Unreliable
	"Talbot County, MD"	"24041"	10	37278	Unreliable
	"Washington County, MD"	"24043"	23	150292	0.15304
	"Wicomico County, MD"	"24045"	31	102577	0.30221
	"Worcester County, MD"	"24047"	16	51444	Unreliable
	"Baltimore city, MD"	"24510"	110	614664	0.17896
	"Barnstable County, MA"	"25001"	45	214276	0.21001
	"Berkshire County, MA"	"25003"	26	126903	0.20488
	"Bristol County, MA"	"25005"	107	558324	0.19164
	"Essex County, MA"	"25009"	145	779018	0.18613
	"Hampden County, MA"	"25013"	104	468467	0.22200
	"Hampshire County, MA"	"25015"	26	161816	0.16068
	"Middlesex County, MA"	"25017"	239	1589774	0.15034
	"Norfolk County, MA"	"25021"	113	697181	0.16208
	"Plymouth County, MA"	"25023"	87	513565	0.16940
	"Suffolk County, MA"	"25025"	101	784230	0.12879
	"Worcester County, MA"	"25027"	133	819589	0.16228
	"Allegan County, MI"	"26005"	10	115548	Unreliable
	"Bay County, MI"	"26017"	27	104747	0.25776
	"Berrien County, MI"	"26021"	45	154010	0.29219
	"Branch County, MI"	"26023"	11	43427	Unreliable
	"Calhoun County, MI"	"26025"	26	134386	0.19347
	"Clare County, MI"	"26035"	14	30358	Unreliable
	"Delta County, MI"	"26041"	11	36202	Unreliable
	"Eaton County, MI"	"26045"	13	109160	Unreliable
	"Genesee County, MI"	"26049"	128	408615	0.31325
	"Gladwin County, MI"	"26051"	12	25122	Unreliable
	"Grand Traverse County, MI"	"26055"	11	92084	Unreliable
	"Gratiot County, MI"	"26057"	11	41202	Unreliable
	"Ingham County, MI"	"26065"	29	288051	0.10068
	"Isabella County, MI"	"26073"	18	71282	Unreliable
	"Jackson County, MI"	"26075"	28	158460	0.17670
	"Kalamazoo County, MI"	"26077"	39	261654	0.14905
	"Kent County, MI"	"26081"	61	642173	0.09499
	"Lapeer County, MI"	"26087"	28	88340	0.31696
	"Lenawee County, MI"	"26091"	25	98504	0.25380
	"Livingston County, MI"	"26093"	13	188624	Unreliable
	"Macomb County, MI"	"26099"	142	867730	0.16365
	"Marquette County, MI"	"26103"	11	66435	Unreliable
	"Mecosta County, MI"	"26107"	11	43221	Unreliable
	"Midland County, MI"	"26111"	20	83462	0.23963
	"Monroe County, MI"	"26115"	26	149208	0.17425
	"Montcalm County, MI"	"26117"	12	62974	Unreliable
	"Muskegon County, MI"	"26121"	29	173408	0.16724
	"Oakland County, MI"	"26125"	212	1243970	0.17042
	"Ottawa County, MI"	"26139"	29	282250	0.10275
	"Roscommon County, MI"	"26143"	11	23700	Unreliable
	"Saginaw County, MI"	"26145"	57	192326	0.29637
	"St. Clair County, MI"	"26147"	18	159587	Unreliable
	"St. Joseph County, MI"	"26149"	13	60853	Unreliable
	"Sanilac County, MI"	"26151"	15	41409	Unreliable
	"Shiawassee County, MI"	"26155"	17	68554	Unreliable
	"Van Buren County, MI"	"26159"	13	75223	Unreliable
	"Washtenaw County, MI"	"26161"	26	364709	0.07129
	"Wayne County, MI"	"26163"	376	1749366	0.21494
	"Anoka County, MN"	"27003"	20	345957	0.05781
	"Blue Earth County, MN"	"27013"	10	66441	Unreliable
	"Crow Wing County, MN"	"27035"	10	63940	Unreliable
	"Dakota County, MN"	"27037"	39	417486	0.09342
	"Douglas County, MN"	"27041"	10	37456	Unreliable
	"Hennepin County, MN"	"27053"	125	1232483	0.10142
	"Itasca County, MN"	"27061"	12	45242	Unreliable
	"Otter Tail County, MN"	"27111"	13	58085	Unreliable
	"Ramsey County, MN"	"27123"	65	540649	0.12023
	"St. Louis County, MN"	"27137"	29	199980	0.14501
	"Stearns County, MN"	"27145"	19	155652	Unreliable
	"Washington County, MN"	"27163"	19	253117	Unreliable
	"Winona County, MN"	"27169"	11	50948	Unreliable
	"Alcorn County, MS"	"28003"	13	37304	Unreliable
	"Bolivar County, MS"	"28011"	13	32737	Unreliable
	"DeSoto County, MS"	"28033"	27	175611	0.15375
	"Forrest County, MS"	"28035"	19	75979	Unreliable
	"Grenada County, MS"	"28043"	10	21275	Unreliable
	"Hancock County, MS"	"28045"	13	46791	Unreliable
	"Harrison County, MS"	"28047"	64	203234	0.31491
	"Hinds County, MS"	"28049"	50	241229	0.20727
	"Jackson County, MS"	"28059"	20	141241	0.14160
	"Jones County, MS"	"28067"	16	67953	Unreliable
	"Lamar County, MS"	"28073"	14	60914	Unreliable
	"Lauderdale County, MS"	"28075"	18	77755	Unreliable
	"Lee County, MS"	"28081"	18	85381	Unreliable
	"Lincoln County, MS"	"28085"	11	34523	Unreliable
	"Lowndes County, MS"	"28087"	13	59602	Unreliable
	"Madison County, MS"	"28089"	12	105114	Unreliable
	"Marion County, MS"	"28091"	13	25251	Unreliable
	"Neshoba County, MS"	"28099"	14	29403	Unreliable
	"Oktibbeha County, MS"	"28105"	11	49833	Unreliable
	"Pearl River County, MS"	"28109"	16	55310	Unreliable
	"Pike County, MS"	"28113"	15	39667	Unreliable
	"Prentiss County, MS"	"28117"	10	25256	Unreliable
	"Rankin County, MS"	"28121"	28	150228	0.18638
	"Union County, MS"	"28145"	10	28311	Unreliable
	"Warren County, MS"	"28149"	25	47140	0.53034
	"Washington County, MS"	"28151"	42	47231	0.88925
	"Audrain County, MO"	"29007"	11	26021	Unreliable
	"Barry County, MO"	"29009"	11	35732	Unreliable
	"Bates County, MO"	"29013"	12	16417	Unreliable
	"Boone County, MO"	"29019"	19	176594	Unreliable
	"Buchanan County, MO"	"29021"	12	88938	Unreliable
	"Butler County, MO"	"29023"	19	42739	Unreliable
	"Camden County, MO"	"29029"	11	44497	Unreliable
	"Cape Girardeau County, MO"	"29031"	23	78913	0.29146
	"Cass County, MO"	"29037"	15	102845	Unreliable
	"Christian County, MO"	"29043"	18	84401	Unreliable
	"Clay County, MO"	"29047"	36	239085	0.15057
	"Cole County, MO"	"29051"	13	76631	Unreliable
	"Franklin County, MO"	"29071"	23	102838	0.22365
	"Greene County, MO"	"29077"	58	288690	0.20091
	"Jackson County, MO"	"29095"	189	691801	0.27320
	"Jasper County, MO"	"29097"	27	119111	0.22668
	"Jefferson County, MO"	"29099"	39	224226	0.17393
	"Johnson County, MO"	"29101"	12	53942	Unreliable
	"Laclede County, MO"	"29105"	12	35490	Unreliable
	"Lawrence County, MO"	"29109"	18	38381	Unreliable
	"Lincoln County, MO"	"29113"	10	55267	Unreliable
	"New Madrid County, MO"	"29143"	10	17915	Unreliable
	"Ozark County, MO"	"29153"	10	9237	Unreliable
	"Pettis County, MO"	"29159"	20	42213	0.47379
	"Phelps County, MO"	"29161"	26	44608	0.58286
	"Platte County, MO"	"29165"	10	98309	Unreliable
	"Pulaski County, MO"	"29169"	10	52654	Unreliable
	"Randolph County, MO"	"29175"	10	24989	Unreliable
	"Ray County, MO"	"29177"	10	22754	Unreliable
	"St. Charles County, MO"	"29183"	68	390918	0.17395
	"St. Francois County, MO"	"29187"	16	66627	Unreliable
	"St. Louis County, MO"	"29189"	243	998581	0.24335
	"Scott County, MO"	"29201"	10	38745	Unreliable
	"Taney County, MO"	"29213"	17	54735	Unreliable
	"Texas County, MO"	"29215"	19	25775	Unreliable
	"Warren County, MO"	"29219"	10	33802	Unreliable
	"St. Louis city, MO"	"29510"	86	311404	0.27617
	"Cascade County, MT"	"30013"	17	81755	Unreliable
	"Flathead County, MT"	"30029"	21	98082	0.21411
	"Missoula County, MT"	"30063"	13	116130	Unreliable
	"Yellowstone County, MT"	"30111"	16	158437	Unreliable
	"Adams County, NE"	"31001"	11	31684	Unreliable
	"Douglas County, NE"	"31055"	49	554995	0.08829
	"Lancaster County, NE"	"31109"	30	309637	0.09689
	"Sarpy County, NE"	"31153"	11	179023	Unreliable
	"Clark County, NV"	"32003"	164	2155664	0.07608
	"Lyon County, NV"	"32019"	11	53179	Unreliable
	"Nye County, NV"	"32023"	13	43423	Unreliable
	"Washoe County, NV"	"32031"	43	453616	0.09479
	"Carson City, NV"	"32510"	17	54742	Unreliable
	"Coos County, NH"	"33007"	11	32039	Unreliable
	"Hillsborough County, NH"	"33011"	53	407761	0.12998
	"Merrimack County, NH"	"33013"	15	148582	Unreliable
	"Rockingham County, NH"	"33015"	30	303251	0.09893
	"Strafford County, NH"	"33017"	17	127428	Unreliable
	"Atlantic County, NJ"	"34001"	57	270991	0.21034
	"Bergen County, NJ"	"34003"	139	939151	0.14801
	"Burlington County, NJ"	"34005"	103	449284	0.22925
	"Camden County, NJ"	"34007"	101	510150	0.19798
	"Cape May County, NJ"	"34009"	20	94430	0.21180
	"Cumberland County, NJ"	"34011"	22	153797	0.14305
	"Essex County, NJ"	"34013"	142	796914	0.17819
	"Gloucester County, NJ"	"34015"	50	292330	0.17104
	"Hudson County, NJ"	"34017"	74	677983	0.10915
	"Hunterdon County, NJ"	"34019"	14	124676	Unreliable
	"Mercer County, NJ"	"34021"	45	371023	0.12129
	"Middlesex County, NJ"	"34023"	145	837073	0.17322
	"Monmouth County, NJ"	"34025"	107	625846	0.17097
	"Morris County, NJ"	"34027"	80	498423	0.16051
	"Ocean County, NJ"	"34029"	154	592497	0.25992
	"Passaic County, NJ"	"34031"	90	507945	0.17718
	"Salem County, NJ"	"34033"	16	63436	Unreliable
	"Somerset County, NJ"	"34035"	40	333751	0.11985
	"Sussex County, NJ"	"34037"	23	142522	0.16138
	"Union County, NJ"	"34039"	93	555630	0.16738
	"Warren County, NJ"	"34041"	20	106617	0.18759
	"Bernalillo County, NM"	"35001"	75	676953	0.11079
	"Chaves County, NM"	"35005"	12	65282	Unreliable
	"Curry County, NM"	"35009"	10	50280	Unreliable
	"Dona Ana County, NM"	"35013"	36	214207	0.16806
	"Eddy County, NM"	"35015"	11	57621	Unreliable
	"Lea County, NM"	"35025"	11	69749	Unreliable
	"McKinley County, NM"	"35031"	16	74923	Unreliable
	"Rio Arriba County, NM"	"35039"	10	40040	Unreliable
	"Sandoval County, NM"	"35043"	13	142025	Unreliable
	"San Juan County, NM"	"35045"	20	115079	0.17379
	"Santa Fe County, NM"	"35049"	11	148651	Unreliable
	"Valencia County, NM"	"35061"	11	75626	Unreliable
	"Albany County, NY"	"36001"	58	308846	0.18780
	"Bronx County, NY"	"36005"	69	1455720	0.04740
	"Broome County, NY"	"36007"	36	195334	0.18430
	"Cayuga County, NY"	"36011"	13	77861	Unreliable
	"Chautauqua County, NY"	"36013"	27	129504	0.20849
	"Chenango County, NY"	"36017"	12	48579	Unreliable
	"Clinton County, NY"	"36019"	10	81073	Unreliable
	"Columbia County, NY"	"36021"	14	60989	Unreliable
	"Dutchess County, NY"	"36027"	48	294473	0.16300
	"Erie County, NY"	"36029"	188	921046	0.20412
	"Essex County, NY"	"36031"	12	38102	Unreliable
	"Franklin County, NY"	"36033"	10	50409	Unreliable
	"Fulton County, NY"	"36035"	11	53828	Unreliable
	"Genesee County, NY"	"36037"	11	58482	Unreliable
	"Herkimer County, NY"	"36043"	12	62613	Unreliable
	"Jefferson County, NY"	"36045"	19	114006	Unreliable
	"Kings County, NY"	"36047"	161	2629150	0.06124
	"Madison County, NY"	"36053"	12	71329	Unreliable
	"Monroe County, NY"	"36055"	151	747727	0.20195
	"Nassau County, NY"	"36059"	180	1361500	0.13221
	"New York County, NY"	"36061"	67	1643734	0.04076
	"Niagara County, NY"	"36063"	45	211758	0.21251
	"Oneida County, NY"	"36065"	58	231190	0.25088
	"Onondaga County, NY"	"36067"	81	466194	0.17375
	"Ontario County, NY"	"36069"	19	109828	Unreliable
	"Orange County, NY"	"36071"	47	379210	0.12394
	"Oswego County, NY"	"36075"	14	118987	Unreliable
	"Queens County, NY"	"36081"	144	2333054	0.06172
	"Rensselaer County, NY"	"36083"	34	160070	0.21241
	"Richmond County, NY"	"36085"	38	476015	0.07983
	"Rockland County, NY"	"36087"	43	326780	0.13159
	"St. Lawrence County, NY"	"36089"	22	110038	0.19993
	"Saratoga County, NY"	"36091"	27	227053	0.11891
	"Schenectady County, NY"	"36093"	34	154553	0.21999
	"Steuben County, NY"	"36101"	19	96940	Unreliable
	"Suffolk County, NY"	"36103"	288	1492583	0.19295
	"Sullivan County, NY"	"36105"	16	74801	Unreliable
	"Tompkins County, NY"	"36109"	11	104871	Unreliable
	"Ulster County, NY"	"36111"	34	179225	0.18971
	"Warren County, NY"	"36113"	15	64567	Unreliable
	"Wayne County, NY"	"36117"	23	90798	0.25331
	"Westchester County, NY"	"36119"	114	974542	0.11698
	"Wyoming County, NY"	"36121"	11	40791	Unreliable
	"Alamance County, NC"	"37001"	69	159688	0.43209
	"Beaufort County, NC"	"37013"	16	47526	Unreliable
	"Brunswick County, NC"	"37019"	29	126953	0.22843
	"Buncombe County, NC"	"37021"	51	256088	0.19915
	"Burke County, NC"	"37023"	12	88851	Unreliable
	"Cabarrus County, NC"	"37025"	28	201590	0.13890
	"Caldwell County, NC"	"37027"	19	81449	Unreliable
	"Carteret County, NC"	"37031"	18	68890	Unreliable
	"Catawba County, NC"	"37035"	51	156459	0.32596
	"Cleveland County, NC"	"37045"	27	97144	0.27794
	"Columbus County, NC"	"37047"	19	56505	Unreliable
	"Craven County, NC"	"37049"	24	103445	0.23201
	"Cumberland County, NC"	"37051"	48	327127	0.14673
	"Dare County, NC"	"37055"	11	35964	Unreliable
	"Davidson County, NC"	"37057"	30	164926	0.18190
	"Davie County, NC"	"37059"	10	42013	Unreliable
	"Duplin County, NC"	"37061"	13	58969	Unreliable
	"Durham County, NC"	"37063"	53	306212	0.17308
	"Forsyth County, NC"	"37067"	70	371511	0.18842
	"Franklin County, NC"	"37069"	13	64705	Unreliable
	"Gaston County, NC"	"37071"	31	216965	0.14288
	"Guilford County, NC"	"37081"	126	521330	0.24169
	"Halifax County, NC"	"37083"	19	51766	Unreliable
	"Harnett County, NC"	"37085"	16	130881	Unreliable
	"Haywood County, NC"	"37087"	10	60682	Unreliable
	"Henderson County, NC"	"37089"	28	114209	0.24516
	"Iredell County, NC"	"37097"	29	172916	0.16771
	"Jackson County, NC"	"37099"	10	42241	Unreliable
	"Johnston County, NC"	"37101"	34	191450	0.17759
	"Lee County, NC"	"37105"	15	59616	Unreliable
	"Lenoir County, NC"	"37107"	13	57307	Unreliable
	"Lincoln County, NC"	"37109"	17	81168	Unreliable
	"Macon County, NC"	"37113"	11	34376	Unreliable
	"Mecklenburg County, NC"	"37119"	165	1054835	0.15642
	"Moore County, NC"	"37125"	24	95776	0.25058
	"Nash County, NC"	"37127"	20	94005	0.21275
	"New Hanover County, NC"	"37129"	50	223483	0.22373
	"Onslow County, NC"	"37133"	23	187136	0.12291
	"Orange County, NC"	"37135"	20	141796	0.14105
	"Pender County, NC"	"37141"	13	59090	Unreliable
	"Person County, NC"	"37145"	14	39284	Unreliable
	"Pitt County, NC"	"37147"	19	177220	Unreliable
	"Randolph County, NC"	"37151"	18	143416	Unreliable
	"Richmond County, NC"	"37153"	20	44939	0.44505
	"Robeson County, NC"	"37155"	42	133235	0.31523
	"Rockingham County, NC"	"37157"	42	91393	0.45955
	"Rowan County, NC"	"37159"	42	139933	0.30014
	"Rutherford County, NC"	"37161"	25	66421	0.37639
	"Sampson County, NC"	"37163"	17	63124	Unreliable
	"Stanly County, NC"	"37167"	18	60791	Unreliable
	"Surry County, NC"	"37171"	22	72113	0.30508
	"Union County, NC"	"37179"	42	226606	0.18534
	"Vance County, NC"	"37181"	15	44244	Unreliable
	"Wake County, NC"	"37183"	135	1046791	0.12897
	"Warren County, NC"	"37185"	10	19907	Unreliable
	"Wayne County, NC"	"37191"	20	124150	0.16110
	"Wilkes County, NC"	"37193"	15	68740	Unreliable
	"Wilson County, NC"	"37195"	15	81661	Unreliable
	"Burleigh County, ND"	"38015"	14	94487	Unreliable
	"Cass County, ND"	"38017"	13	175249	Unreliable
	"Ward County, ND"	"38101"	14	70210	Unreliable
	"Allen County, OH"	"39003"	18	103742	Unreliable
	"Ashtabula County, OH"	"39007"	17	98231	Unreliable
	"Belmont County, OH"	"39013"	20	68673	0.29124
	"Butler County, OH"	"39017"	58	377537	0.15363
	"Carroll County, OH"	"39019"	13	27669	Unreliable
	"Clark County, OH"	"39023"	22	134786	0.16322
	"Clermont County, OH"	"39025"	33	203022	0.16254
	"Clinton County, OH"	"39027"	11	41902	Unreliable
	"Columbiana County, OH"	"39029"	31	103685	0.29898
	"Cuyahoga County, OH"	"39035"	270	1249352	0.21611
	"Darke County, OH"	"39037"	14	51778	Unreliable
	"Delaware County, OH"	"39041"	21	196463	0.10689
	"Erie County, OH"	"39043"	23	75107	0.30623
	"Fairfield County, OH"	"39045"	11	152597	Unreliable
	"Fayette County, OH"	"39047"	11	28676	Unreliable
	"Franklin County, OH"	"39049"	209	1264518	0.16528
	"Fulton County, OH"	"39051"	19	42514	Unreliable
	"Geauga County, OH"	"39055"	12	94060	Unreliable
	"Greene County, OH"	"39057"	24	164765	0.14566
	"Hamilton County, OH"	"39061"	188	809099	0.23236
	"Hancock County, OH"	"39063"	15	75872	Unreliable
	"Highland County, OH"	"39071"	12	43029	Unreliable
	"Jefferson County, OH"	"39081"	22	66704	0.32982
	"Knox County, OH"	"39083"	10	60814	Unreliable
	"Lake County, OH"	"39085"	37	228614	0.16184
	"Lawrence County, OH"	"39087"	16	60872	Unreliable
	"Licking County, OH"	"39089"	22	172198	0.12776
	"Lorain County, OH"	"39093"	51	306365	0.16647
	"Lucas County, OH"	"39095"	87	432488	0.20116
	"Mahoning County, OH"	"39099"	67	230008	0.29129
	"Marion County, OH"	"39101"	11	65096	Unreliable
	"Medina County, OH"	"39103"	22	177221	0.12414
	"Miami County, OH"	"39109"	13	104679	Unreliable
