"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Fremont County, WY"	"56013"	46	40242	1.14308
	"Johnson County, WY"	"56019"	11	8486	Unreliable
	"Laramie County, WY"	"56021"	47	98136	0.47893
	"Lincoln County, WY"	"56023"	14	19110	Unreliable
	"Natrona County, WY"	"56025"	49	81039	0.60465
	"Park County, WY"	"56029"	18	29353	Unreliable
	"Sheridan County, WY"	"56033"	34	30200	1.12583
	"Sweetwater County, WY"	"56037"	33	44165	0.74720
	"Teton County, WY"	"56039"	15	23191	Unreliable
	"Uinta County, WY"	"56041"	16	20773	Unreliable
